video_id,label,frames,label_id,shape,format
116488,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
116526,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
116544,Tidak ada gerakan,37,2,"(100, 176)",JPEG
116554,Tidak ada gerakan,37,2,"(100, 176)",JPEG
116555,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
116571,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
116576,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
116619,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
116636,Tidak ada gerakan,37,2,"(100, 176)",JPEG
116653,Tidak ada gerakan,37,2,"(100, 176)",JPEG
116654,Tidak ada gerakan,37,2,"(100, 176)",JPEG
116655,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
116698,Tidak ada gerakan,37,2,"(100, 176)",JPEG
116726,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
116736,Tidak ada gerakan,37,2,"(100, 176)",JPEG
116755,Tidak ada gerakan,37,2,"(100, 132)",JPEG
116756,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
116757,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
116760,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
116803,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
116831,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
116832,Mengetuk Jari,37,1,"(100, 176)",JPEG
116855,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
116860,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
116864,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
116873,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
116883,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
116904,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
116905,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
116925,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
116934,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
116937,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
116949,Mengetuk Jari,37,1,"(100, 176)",JPEG
117006,Mengetuk Jari,37,1,"(100, 132)",JPEG
117018,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
117019,Mengetuk Jari,37,1,"(100, 176)",JPEG
117020,Tidak ada gerakan,37,2,"(100, 176)",JPEG
117023,Mengetuk Jari,37,1,"(100, 176)",JPEG
117032,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
117041,Tidak ada gerakan,37,2,"(100, 176)",JPEG
117042,Mengetuk Jari,37,1,"(100, 176)",JPEG
117045,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
117055,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
117073,Mengetuk Jari,37,1,"(100, 176)",JPEG
117080,Mengetuk Jari,37,1,"(100, 176)",JPEG
117102,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
117107,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
117126,Mengetuk Jari,37,1,"(100, 100)",JPEG
117134,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
117141,Mengetuk Jari,37,1,"(100, 132)",JPEG
117147,Mengetuk Jari,37,1,"(100, 176)",JPEG
117162,Menarik Tangan Masuk,37,3,"(100, 132)",JPEG
117165,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
117178,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
117192,Tidak ada gerakan,37,2,"(100, 176)",JPEG
117193,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
117211,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
117222,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
117226,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
117227,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
117237,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
117256,Mengetuk Jari,37,1,"(100, 176)",JPEG
117280,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
117294,Mengetuk Jari,37,1,"(100, 176)",JPEG
117307,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
117352,Mengetuk Jari,37,1,"(100, 176)",JPEG
117364,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
117375,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
117393,Mengetuk Jari,37,1,"(100, 176)",JPEG
117400,Mengetuk Jari,37,1,"(100, 176)",JPEG
117419,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
117440,Mengetuk Jari,37,1,"(100, 132)",JPEG
117442,Mengetuk Jari,37,1,"(100, 176)",JPEG
117454,Tidak ada gerakan,37,2,"(100, 176)",JPEG
117456,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
117458,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
117481,Mengetuk Jari,37,1,"(100, 176)",JPEG
117489,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
117517,Tidak ada gerakan,37,2,"(100, 176)",JPEG
117520,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
117533,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
117542,Tidak ada gerakan,37,2,"(100, 176)",JPEG
117543,Mengetuk Jari,37,1,"(100, 176)",JPEG
117573,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
117586,Tidak ada gerakan,37,2,"(100, 176)",JPEG
117590,Tidak ada gerakan,37,2,"(100, 132)",JPEG
117601,Tidak ada gerakan,37,2,"(100, 176)",JPEG
117609,Mengetuk Jari,37,1,"(100, 176)",JPEG
117617,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
117619,Mengetuk Jari,37,1,"(100, 176)",JPEG
117622,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
117624,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
117659,Mengetuk Jari,37,1,"(100, 176)",JPEG
117663,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
117669,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
117698,Tidak ada gerakan,37,2,"(100, 176)",JPEG
117716,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
117729,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
117755,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
117763,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
117770,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
117771,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
117816,Tidak ada gerakan,37,2,"(100, 176)",JPEG
117831,Mengetuk Jari,37,1,"(100, 176)",JPEG
117854,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
117870,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
117941,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
117961,Mengetuk Jari,37,1,"(100, 176)",JPEG
117974,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
117984,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
118013,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
118016,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
118020,Tidak ada gerakan,37,2,"(100, 176)",JPEG
118028,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
118033,Menarik Tangan Masuk,37,3,"(100, 132)",JPEG
118114,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
118115,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
118116,Tidak ada gerakan,37,2,"(100, 176)",JPEG
118133,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
118137,Mengetuk Jari,37,1,"(100, 176)",JPEG
118155,Tidak ada gerakan,37,2,"(100, 176)",JPEG
118180,Mengetuk Jari,37,1,"(100, 132)",JPEG
118185,Tidak ada gerakan,37,2,"(100, 132)",JPEG
118189,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
118217,Mengetuk Jari,37,1,"(100, 132)",JPEG
118226,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
118231,Mengetuk Jari,37,1,"(100, 176)",JPEG
118238,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
118242,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
118261,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
118269,Mengetuk Jari,37,1,"(100, 176)",JPEG
118285,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
118298,Tidak ada gerakan,37,2,"(100, 176)",JPEG
118315,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
118320,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
118328,Tidak ada gerakan,37,2,"(100, 176)",JPEG
118337,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
118393,Mengetuk Jari,37,1,"(100, 176)",JPEG
118396,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
118406,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
118417,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
118430,Mengetuk Jari,37,1,"(100, 176)",JPEG
118439,Tidak ada gerakan,37,2,"(100, 176)",JPEG
118446,Mengetuk Jari,37,1,"(100, 176)",JPEG
118447,Mengetuk Jari,37,1,"(100, 132)",JPEG
118452,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
118453,Tidak ada gerakan,37,2,"(100, 132)",JPEG
118505,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
118512,Tidak ada gerakan,37,2,"(100, 132)",JPEG
118570,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
118598,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
118603,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
118645,Tidak ada gerakan,37,2,"(100, 132)",JPEG
118659,Menarik Tangan Masuk,37,3,"(100, 132)",JPEG
118686,Mengetuk Jari,37,1,"(100, 176)",JPEG
118701,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
118703,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
118752,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
118777,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
118788,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
118790,Mengetuk Jari,37,1,"(100, 176)",JPEG
118802,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
118808,Tidak ada gerakan,37,2,"(100, 176)",JPEG
118825,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
118891,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
118905,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
118938,Mengetuk Jari,37,1,"(100, 176)",JPEG
118947,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
118953,Tidak ada gerakan,37,2,"(100, 176)",JPEG
118958,Tidak ada gerakan,37,2,"(100, 176)",JPEG
118976,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
118993,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
119035,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
119039,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
119060,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
119087,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
119091,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
119099,Mengetuk Jari,37,1,"(100, 176)",JPEG
119132,Menarik Tangan Masuk,37,3,"(100, 132)",JPEG
119134,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
119136,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
119161,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
119188,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
119190,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
119214,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
119238,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
119252,Mengetuk Jari,37,1,"(100, 100)",JPEG
119255,Mengetuk Jari,37,1,"(100, 176)",JPEG
119280,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
119284,Tidak ada gerakan,37,2,"(100, 176)",JPEG
119326,Mengetuk Jari,37,1,"(100, 132)",JPEG
119328,Mengetuk Jari,37,1,"(100, 176)",JPEG
119330,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
119354,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
119360,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
119377,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
119385,Mengetuk Jari,37,1,"(100, 176)",JPEG
119450,Mengetuk Jari,37,1,"(100, 132)",JPEG
119471,Mengetuk Jari,37,1,"(100, 132)",JPEG
119474,Mengetuk Jari,37,1,"(100, 176)",JPEG
119490,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
119498,Mengetuk Jari,37,1,"(100, 176)",JPEG
119547,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
119558,Tidak ada gerakan,37,2,"(100, 176)",JPEG
119562,Mengetuk Jari,37,1,"(100, 176)",JPEG
119567,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
119570,Mengetuk Jari,37,1,"(100, 176)",JPEG
119582,Mengetuk Jari,37,1,"(100, 132)",JPEG
119585,Tidak ada gerakan,37,2,"(100, 176)",JPEG
119637,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
119642,Tidak ada gerakan,37,2,"(100, 176)",JPEG
119653,Mengetuk Jari,37,1,"(100, 176)",JPEG
119679,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
119711,Mengetuk Jari,37,1,"(100, 176)",JPEG
119747,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
119774,Mengetuk Jari,37,1,"(100, 176)",JPEG
119783,Mengetuk Jari,37,1,"(100, 176)",JPEG
119794,Tidak ada gerakan,37,2,"(100, 176)",JPEG
119813,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
119830,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
119847,Tidak ada gerakan,37,2,"(100, 176)",JPEG
119869,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
119879,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
119883,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
119922,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
119929,Tidak ada gerakan,37,2,"(100, 176)",JPEG
119940,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
119977,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
119980,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
119987,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
120016,Tidak ada gerakan,37,2,"(100, 132)",JPEG
120057,Mengetuk Jari,37,1,"(100, 176)",JPEG
120059,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
120089,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
120095,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
120100,Tidak ada gerakan,37,2,"(100, 132)",JPEG
120127,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
120173,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
120189,Tidak ada gerakan,37,2,"(100, 132)",JPEG
120204,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
120208,Tidak ada gerakan,37,2,"(100, 176)",JPEG
120239,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
120248,Tidak ada gerakan,37,2,"(100, 132)",JPEG
120251,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
120305,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
120309,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
120322,Mengetuk Jari,37,1,"(100, 132)",JPEG
120324,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
120400,Tidak ada gerakan,37,2,"(100, 176)",JPEG
120442,Tidak ada gerakan,37,2,"(100, 176)",JPEG
120447,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
120472,Tidak ada gerakan,37,2,"(100, 176)",JPEG
120478,Tidak ada gerakan,37,2,"(100, 176)",JPEG
120502,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
120523,Tidak ada gerakan,37,2,"(100, 176)",JPEG
120547,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
120557,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
120566,Mengetuk Jari,37,1,"(100, 176)",JPEG
120570,Mengetuk Jari,37,1,"(100, 176)",JPEG
120571,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
120588,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
120608,Mengetuk Jari,37,1,"(100, 176)",JPEG
120625,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
120657,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
120678,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
120696,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
120731,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
120754,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
120786,Tidak ada gerakan,37,2,"(100, 176)",JPEG
120790,Tidak ada gerakan,37,2,"(100, 176)",JPEG
120800,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
120814,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
120825,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
120835,Tidak ada gerakan,37,2,"(100, 132)",JPEG
120850,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
120852,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
120866,Tidak ada gerakan,37,2,"(100, 176)",JPEG
120885,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
120898,Mengetuk Jari,37,1,"(100, 132)",JPEG
120904,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
120905,Tidak ada gerakan,37,2,"(100, 176)",JPEG
120917,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
120942,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
120986,Tidak ada gerakan,37,2,"(100, 176)",JPEG
121005,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
121006,Menarik Tangan Masuk,37,3,"(100, 132)",JPEG
121009,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
121013,Tidak ada gerakan,37,2,"(100, 176)",JPEG
121032,Mengetuk Jari,37,1,"(100, 176)",JPEG
121059,Menarik Tangan Masuk,37,3,"(100, 132)",JPEG
121087,Tidak ada gerakan,37,2,"(100, 132)",JPEG
121132,Mengetuk Jari,37,1,"(100, 176)",JPEG
121133,Menarik Tangan Masuk,37,3,"(100, 132)",JPEG
121162,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
121164,Tidak ada gerakan,37,2,"(100, 132)",JPEG
121197,Mengetuk Jari,37,1,"(100, 176)",JPEG
121227,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
121233,Tidak ada gerakan,37,2,"(100, 176)",JPEG
121235,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
121243,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
121252,Mengetuk Jari,37,1,"(100, 176)",JPEG
121262,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
121277,Tidak ada gerakan,37,2,"(100, 176)",JPEG
121304,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
121314,Mengetuk Jari,37,1,"(100, 132)",JPEG
121326,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
121345,Tidak ada gerakan,37,2,"(100, 176)",JPEG
121348,Mengetuk Jari,37,1,"(100, 176)",JPEG
121377,Tidak ada gerakan,37,2,"(100, 176)",JPEG
121395,Tidak ada gerakan,37,2,"(100, 176)",JPEG
121441,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
121452,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
121455,Tidak ada gerakan,37,2,"(100, 176)",JPEG
121461,Mengetuk Jari,37,1,"(100, 176)",JPEG
121462,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
121517,Tidak ada gerakan,37,2,"(100, 132)",JPEG
121518,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
121524,Mengetuk Jari,37,1,"(100, 176)",JPEG
121528,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
121533,Tidak ada gerakan,37,2,"(100, 176)",JPEG
121544,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
121547,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
121558,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
121560,Tidak ada gerakan,37,2,"(100, 176)",JPEG
121572,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
121573,Tidak ada gerakan,37,2,"(100, 176)",JPEG
121574,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
121591,Menarik Tangan Masuk,37,3,"(100, 132)",JPEG
121594,Tidak ada gerakan,37,2,"(100, 176)",JPEG
121597,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
121606,Mengetuk Jari,37,1,"(100, 132)",JPEG
121623,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
121653,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
121659,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
121663,Mengetuk Jari,37,1,"(100, 132)",JPEG
121683,Mengetuk Jari,37,1,"(100, 176)",JPEG
121752,Mengetuk Jari,37,1,"(100, 176)",JPEG
121772,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
121774,Mengetuk Jari,37,1,"(100, 132)",JPEG
121801,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
121806,Mengetuk Jari,37,1,"(100, 176)",JPEG
121815,Tidak ada gerakan,37,2,"(100, 132)",JPEG
121822,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
121838,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
121857,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
121862,Tidak ada gerakan,37,2,"(100, 132)",JPEG
121883,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
121897,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
121907,Menarik Tangan Masuk,37,3,"(100, 132)",JPEG
121957,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
121968,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
121978,Mengetuk Jari,37,1,"(100, 176)",JPEG
122018,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
122020,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
122039,Mengetuk Jari,37,1,"(100, 176)",JPEG
122101,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
122115,Tidak ada gerakan,37,2,"(100, 176)",JPEG
122125,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
122129,Mengetuk Jari,37,1,"(100, 176)",JPEG
122143,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
122153,Mendorong Tangan Menjauh,37,5,"(100, 100)",JPEG
122168,Menarik Tangan Masuk,37,3,"(100, 132)",JPEG
122173,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
122177,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
122197,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
122223,Tidak ada gerakan,37,2,"(100, 176)",JPEG
122234,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
122235,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
122256,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
122291,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
122303,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
122321,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
122327,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
122328,Tidak ada gerakan,37,2,"(100, 176)",JPEG
122338,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
122399,Tidak ada gerakan,37,2,"(100, 176)",JPEG
122401,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
122423,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
122447,Tidak ada gerakan,37,2,"(100, 176)",JPEG
122493,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
122508,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
122518,Tidak ada gerakan,37,2,"(100, 176)",JPEG
122563,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
122573,Menarik Tangan Masuk,37,3,"(100, 132)",JPEG
122576,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
122592,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
122596,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
122601,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
122638,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
122644,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
122652,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
122657,Tidak ada gerakan,37,2,"(100, 132)",JPEG
122704,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
122742,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
122758,Mengetuk Jari,37,1,"(100, 176)",JPEG
122766,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
122783,Tidak ada gerakan,37,2,"(100, 176)",JPEG
122785,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
122794,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
122805,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
122811,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
122823,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
122880,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
122927,Tidak ada gerakan,37,2,"(100, 176)",JPEG
122948,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
123033,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
123058,Menarik Tangan Masuk,37,3,"(100, 132)",JPEG
123077,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
123078,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
123095,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
123116,Mengetuk Jari,37,1,"(100, 176)",JPEG
123117,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
123157,Mengetuk Jari,37,1,"(100, 176)",JPEG
123162,Mengetuk Jari,37,1,"(100, 176)",JPEG
123163,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
123168,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
123243,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
123265,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
123277,Mengetuk Jari,37,1,"(100, 176)",JPEG
123288,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
123303,Mengetuk Jari,37,1,"(100, 176)",JPEG
123306,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
123329,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
123338,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
123341,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
